cer,corruption,corruption_type,duration_seconds,item,language,prediction,reference,source,wer
0.2421875,babble_4spk_10db,babble,7.38,fleurs_fr_dev100:5,fr," Sur les routes classées à enneigé, le frottement est sèche et vous ne pourrez pas conduire quand il vous est pied sur la Svalte-Mu.",sur les routes glacées et enneigées le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu,fleurs_fr_dev100,0.4782608695652174
0.010582010582010581,babble_4spk_10db,babble,12.0,fleurs_fr_dev100:6,fr," La science montre, désormais, que cet économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années.",la science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années,fleurs_fr_dev100,0.03333333333333333
0.0625,babble_4spk_10db,babble,6.9,fleurs_fr_dev100:7,fr," Noël est l'une des faits les plus importants de la chrétiennité, elle célèbre la naissance de Jésus.",noël est l'une des fêtes les plus importantes de la chrétienté elle célèbre la naissance de jésus,fleurs_fr_dev100,0.17647058823529413
0.42857142857142855,babble_4spk_10db,babble,4.944,cv21_zh_dev100:0,zh,身穿名為加沙或優選的麻枝法衣,身穿名为袈裟或筱悬的麻织法衣。,cv21_zh_dev100,1.0
0.5,babble_4spk_10db,babble,4.776,cv21_zh_dev100:1,zh,大賴陶为直和賴陶属下的一种,大赖草为菊科赖草属下的一个种。,cv21_zh_dev100,1.0
0.05263157894736842,babble_4spk_10db,babble,6.288,cv21_zh_dev100:2,zh,毕业于华中科技党学计算机软件与理论专业,毕业于华中科技大学计算机软件与理论专业。,cv21_zh_dev100,1.0
0.6666666666666666,babble_4spk_10db,babble,7.128,cv21_zh_dev100:3,zh,三名持胸口的化學顯示出他們與不擬類有接近性的關係,三棱齿兽科的化石显示出它们与哺乳类有接近亲缘关系。,cv21_zh_dev100,1.0
0.0,babble_4spk_10db,babble,4.56,cv21_zh_dev100:4,zh,每月每日都有必须达成的进度,每月每日都有必须达成的进度,cv21_zh_dev100,0.0
0.6666666666666666,babble_4spk_10db,babble,3.864,cv21_zh_dev100:5,zh,阿拉旅客來班,巴拉吕克莱班。,cv21_zh_dev100,1.0
0.7857142857142857,babble_4spk_10db,babble,5.664,cv21_zh_dev100:6,zh,少星20年擔任幼稚園彈劾呼應,绍兴二十年担任右正言，弹劾胡寅。,cv21_zh_dev100,1.0
0.4,babble_4spk_10db,babble,3.024,cv21_zh_dev100:7,zh,相識第七名,乡试第七名。,cv21_zh_dev100,1.0
0.05439330543933055,competing_speech_16db,competing_speech,14.46,fleurs_fr_dev100:0,fr," Il y a de nombreuses répercussions sociales et politiques, d'être l'utilisation du système métrique au passage de l'absolutisme au républicanisme, du nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant.",il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique le passage de l'absolutisme au républicanisme le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant,fleurs_fr_dev100,0.10526315789473684
0.2608695652173913,competing_speech_16db,competing_speech,6.0,fleurs_fr_dev100:1,fr," Il n'avait pas du pouvoir de dérogérer au graphe fiscal, il insète sur les droits de douane entre les États.",il n'avait pas non plus le pouvoir de déroger aux lois fiscales ni à celles sur les droits de douane entre les états,fleurs_fr_dev100,0.43478260869565216
0.04081632653061224,competing_speech_16db,competing_speech,15.36,fleurs_fr_dev100:2,fr," Maintenant, largement disponible dans tout l'archipel, la cuisine javanais propose un éventail de place simplement assaisonnée, des saveurs prédominantes que le javanais privilégié étant les cacahuètes, les piments, le sucre en particulier et le sucre de coco javanais et diverses épices aromatiques.",maintenant largement disponible dans tout l’archipel la cuisine javanaise propose un éventail de plats simplement assaisonnés les saveurs prédominantes que les javanais privilégient étant les cacahuètes les piments le sucre en particulier le sucre de coco javanais et diverses épices aromatiques,fleurs_fr_dev100,0.17073170731707318
0.09090909090909091,competing_speech_16db,competing_speech,7.86,fleurs_fr_dev100:3,fr," De nombreux formats courants, familles, de formats APS par exemple sans égaux, à ce rapport d'aspect ou sans rapproche de frais.",de nombreux formats courants famille de formats aps par exemple sont égaux à ce rapport d’aspect ou s’en approchent de près,fleurs_fr_dev100,0.23809523809523808
0.0,competing_speech_16db,competing_speech,8.52,fleurs_fr_dev100:4,fr, La principale religion en Moldavie est le christianisme orthodoxe.,la principale religion en moldavie est le christianisme orthodoxe,fleurs_fr_dev100,0.0
0.140625,competing_speech_16db,competing_speech,7.38,fleurs_fr_dev100:5,fr," Sur les routes glacées à enneigé, le frottement est faible et vous ne pouvez pas conduire quand vous étiez sur la Svalte.",sur les routes glacées et enneigées le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu,fleurs_fr_dev100,0.2608695652173913
0.0,competing_speech_16db,competing_speech,12.0,fleurs_fr_dev100:6,fr, La science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années.,la science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années,fleurs_fr_dev100,0.0
0.07291666666666667,competing_speech_16db,competing_speech,6.9,fleurs_fr_dev100:7,fr, Noël est l'une des fêtes les plus importantes de la chrétiennité. Elle célèbre la naissance de l'une.,noël est l'une des fêtes les plus importantes de la chrétienté elle célèbre la naissance de jésus,fleurs_fr_dev100,0.11764705882352941
0.5,competing_speech_16db,competing_speech,4.944,cv21_zh_dev100:0,zh,身穿名為加沙或悠選的麻枝法醫,身穿名为袈裟或筱悬的麻织法衣。,cv21_zh_dev100,1.0
0.5,competing_speech_16db,competing_speech,4.776,cv21_zh_dev100:1,zh,大賴陶维植蝌賴陶属下的一个种,大赖草为菊科赖草属下的一个种。,cv21_zh_dev100,1.0
0.0,competing_speech_16db,competing_speech,6.288,cv21_zh_dev100:2,zh,毕业于华中科技大学计算机软件与理论专业,毕业于华中科技大学计算机软件与理论专业。,cv21_zh_dev100,0.0
0.7083333333333334,competing_speech_16db,competing_speech,7.128,cv21_zh_dev100:3,zh,三年此授課的話實顯示出他們與侮辱類有接近性的關係,三棱齿兽科的化石显示出它们与哺乳类有接近亲缘关系。,cv21_zh_dev100,1.0
0.0,competing_speech_16db,competing_speech,4.56,cv21_zh_dev100:4,zh,每月每日都有必须达成的进度,每月每日都有必须达成的进度,cv21_zh_dev100,0.0
1.0,competing_speech_16db,competing_speech,3.864,cv21_zh_dev100:5,zh,你還沒看呢?,巴拉吕克莱班。,cv21_zh_dev100,1.0
0.7857142857142857,competing_speech_16db,competing_speech,5.664,cv21_zh_dev100:6,zh,少星20年擔任幼鎮演譚和胡瑩,绍兴二十年担任右正言，弹劾胡寅。,cv21_zh_dev100,1.0
0.4,competing_speech_16db,competing_speech,3.024,cv21_zh_dev100:7,zh,相事第七名,乡试第七名。,cv21_zh_dev100,1.0
0.0,telephone_bandpass,telephone_bandpass,14.46,fleurs_fr_dev100:0,fr," Il y a de nombreuses répercussions sociales et politiques, telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant.",il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique le passage de l'absolutisme au républicanisme le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant,fleurs_fr_dev100,0.0
0.11304347826086956,telephone_bandpass,telephone_bandpass,6.0,fleurs_fr_dev100:1,fr," Il n'avait pas non plus le pouvoir de déroger au loi fiscal, il y a 7 sur les droits de douane entre les États.",il n'avait pas non plus le pouvoir de déroger aux lois fiscales ni à celles sur les droits de douane entre les états,fleurs_fr_dev100,0.30434782608695654
0.02040816326530612,telephone_bandpass,telephone_bandpass,15.36,fleurs_fr_dev100:2,fr," Maintenant, largement disponible dans tout l'archipel, la cuisine javanais propose un éventail de plats simplement assaisonnés. Des saveurs prédominantes que le javanais privilégié étant les cacahuètes, les piments, le sucre en particulier le sucre de coco javanais et diverses épices aromatiques.",maintenant largement disponible dans tout l’archipel la cuisine javanaise propose un éventail de plats simplement assaisonnés les saveurs prédominantes que les javanais privilégient étant les cacahuètes les piments le sucre en particulier le sucre de coco javanais et diverses épices aromatiques,fleurs_fr_dev100,0.0975609756097561
0.0743801652892562,telephone_bandpass,telephone_bandpass,7.86,fleurs_fr_dev100:3,fr," De nombreux formats courants, familles, de formats APS par exemple, sont égaux à ce rapport d'aspect ou sans rapproche de frais.",de nombreux formats courants famille de formats aps par exemple sont égaux à ce rapport d’aspect ou s’en approchent de près,fleurs_fr_dev100,0.19047619047619047
0.0,telephone_bandpass,telephone_bandpass,8.52,fleurs_fr_dev100:4,fr, La principale religion en Moldavie est le christianisme orthodoxe.,la principale religion en moldavie est le christianisme orthodoxe,fleurs_fr_dev100,0.0
0.1171875,telephone_bandpass,telephone_bandpass,7.38,fleurs_fr_dev100:5,fr," Sur les routes glacées à enneigé, le frottement est faible et vous ne pouvez pas conduire quand vous étiez sur la svalte nu.",sur les routes glacées et enneigées le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu,fleurs_fr_dev100,0.2608695652173913
0.0,telephone_bandpass,telephone_bandpass,12.0,fleurs_fr_dev100:6,fr, La science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années.,la science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années,fleurs_fr_dev100,0.0
0.0,telephone_bandpass,telephone_bandpass,6.9,fleurs_fr_dev100:7,fr," Noël est l'une des fêtes les plus importantes de la chrétienté, elle célèbre la naissance de Jésus.",noël est l'une des fêtes les plus importantes de la chrétienté elle célèbre la naissance de jésus,fleurs_fr_dev100,0.0
0.5,telephone_bandpass,telephone_bandpass,4.944,cv21_zh_dev100:0,zh,身穿名為加沙或悠玄的麻之法醫,身穿名为袈裟或筱悬的麻织法衣。,cv21_zh_dev100,1.0
0.2857142857142857,telephone_bandpass,telephone_bandpass,4.776,cv21_zh_dev100:1,zh,大賴草为直颗賴草属下的一个种,大赖草为菊科赖草属下的一个种。,cv21_zh_dev100,1.0
0.631578947368421,telephone_bandpass,telephone_bandpass,6.288,cv21_zh_dev100:2,zh,畢業於華中科技大學計算機軟件與理論專業,毕业于华中科技大学计算机软件与理论专业。,cv21_zh_dev100,1.0
0.7083333333333334,telephone_bandpass,telephone_bandpass,7.128,cv21_zh_dev100:3,zh,三年此授課的話時顯示出他們與不努力有接近親人關係,三棱齿兽科的化石显示出它们与哺乳类有接近亲缘关系。,cv21_zh_dev100,1.0
0.0,telephone_bandpass,telephone_bandpass,4.56,cv21_zh_dev100:4,zh,每月每日都有必须达成的进度,每月每日都有必须达成的进度,cv21_zh_dev100,0.0
0.6666666666666666,telephone_bandpass,telephone_bandpass,3.864,cv21_zh_dev100:5,zh,阿拉旅客來班,巴拉吕克莱班。,cv21_zh_dev100,1.0
0.6428571428571429,telephone_bandpass,telephone_bandpass,5.664,cv21_zh_dev100:6,zh,"少星二十年,當任幼稚園彈劾呼應。",绍兴二十年担任右正言，弹劾胡寅。,cv21_zh_dev100,1.0
0.4,telephone_bandpass,telephone_bandpass,3.024,cv21_zh_dev100:7,zh,相事第七名,乡试第七名。,cv21_zh_dev100,1.0
0.0,aac_32k,codec,14.46,fleurs_fr_dev100:0,fr," Il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant.",il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique le passage de l'absolutisme au républicanisme le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant,fleurs_fr_dev100,0.0
0.21739130434782608,aac_32k,codec,6.0,fleurs_fr_dev100:1,fr," Il n'y avait pas du pouvoir de déroger au loi fiscal, il y a 7 sur les droits de douane entre les États.",il n'avait pas non plus le pouvoir de déroger aux lois fiscales ni à celles sur les droits de douane entre les états,fleurs_fr_dev100,0.5217391304347826
0.02040816326530612,aac_32k,codec,15.36,fleurs_fr_dev100:2,fr," Maintenant, largement disponible dans tout l'archipel, la cuisine javanais propose un éventail de plats simplement assaisonnés, des saveurs prédominantes que le javanais privilégié étant les cacahuètes, les piments, le sucre en particulier le sucre de coco javanais et diverses épices aromatiques.",maintenant largement disponible dans tout l’archipel la cuisine javanaise propose un éventail de plats simplement assaisonnés les saveurs prédominantes que les javanais privilégient étant les cacahuètes les piments le sucre en particulier le sucre de coco javanais et diverses épices aromatiques,fleurs_fr_dev100,0.0975609756097561
0.0743801652892562,aac_32k,codec,7.86,fleurs_fr_dev100:3,fr," De nombreux formats courants, familles, de formats APS par exemple sont égaux à ce rapport d'aspect ou sont rapproches de frais.",de nombreux formats courants famille de formats aps par exemple sont égaux à ce rapport d’aspect ou s’en approchent de près,fleurs_fr_dev100,0.19047619047619047
0.0,aac_32k,codec,8.52,fleurs_fr_dev100:4,fr, La principale religion en Moldavie est le christianisme orthodoxe.,la principale religion en moldavie est le christianisme orthodoxe,fleurs_fr_dev100,0.0
0.0546875,aac_32k,codec,7.38,fleurs_fr_dev100:5,fr," Sur les routes glacées à enneigé, le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur la svalte nu.",sur les routes glacées et enneigées le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu,fleurs_fr_dev100,0.17391304347826086
0.021164021164021163,aac_32k,codec,12.0,fleurs_fr_dev100:6,fr, La science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant 2 millions d'années.,la science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années,fleurs_fr_dev100,0.03333333333333333
0.0,aac_32k,codec,6.9,fleurs_fr_dev100:7,fr," Noël est l'une des fêtes les plus importantes de la chrétienté, elle célèbre la naissance de Jésus.",noël est l'une des fêtes les plus importantes de la chrétienté elle célèbre la naissance de jésus,fleurs_fr_dev100,0.0
0.5,aac_32k,codec,4.944,cv21_zh_dev100:0,zh,身穿名為加沙或悠玄的麻之法醫,身穿名为袈裟或筱悬的麻织法衣。,cv21_zh_dev100,1.0
0.35714285714285715,aac_32k,codec,4.776,cv21_zh_dev100:1,zh,大賴草为直颗賴陶属下的一个种,大赖草为菊科赖草属下的一个种。,cv21_zh_dev100,1.0
0.631578947368421,aac_32k,codec,6.288,cv21_zh_dev100:2,zh,畢業於華中科技大學計算機軟件與理論專業,毕业于华中科技大学计算机软件与理论专业。,cv21_zh_dev100,1.0
0.6666666666666666,aac_32k,codec,7.128,cv21_zh_dev100:3,zh,三年此授科的話題顯示出他們與不如類有接近性的關係,三棱齿兽科的化石显示出它们与哺乳类有接近亲缘关系。,cv21_zh_dev100,1.0
0.0,aac_32k,codec,4.56,cv21_zh_dev100:4,zh,每月每日都有必须达成的进度,每月每日都有必须达成的进度,cv21_zh_dev100,0.0
0.8333333333333334,aac_32k,codec,3.864,cv21_zh_dev100:5,zh,阿拉旅客來單,巴拉吕克莱班。,cv21_zh_dev100,1.0
0.6428571428571429,aac_32k,codec,5.664,cv21_zh_dev100:6,zh,"少星二十年,擔任幼稚園,彈劾呼應。",绍兴二十年担任右正言，弹劾胡寅。,cv21_zh_dev100,1.0
0.4,aac_32k,codec,3.024,cv21_zh_dev100:7,zh,相事第七名,乡试第七名。,cv21_zh_dev100,1.0
